kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_smass,koi_slogg,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_impact,koi_duration,koi_ingress,koi_dor
K04573.01,,FALSE POSITIVE,FALSE POSITIVE,1.50178705,86.7,0.93,1617.0,1619.24,5964.0,0.987,1.049,4.471,1,717.0,4.225425,10.707642,0.359,2.936,,3.74
K03167.01,,FALSE POSITIVE,FALSE POSITIVE,0.499664962,34.3,0.5,2056.0,4230.98,5570.0,0.855,0.971,4.561,1,1342.0,10.489307,15.76335,0.28,1.6123,,2.372
K04574.01,,FALSE POSITIVE,FALSE POSITIVE,17.4453935,501.7,32.01,770.0,83.11,6260.0,1.063,1.118,4.433,1,66.0,5.6045117,13.89461,1.254,6.39,,5.03
K04575.01,,CANDIDATE,CANDIDATE,201.325036,125.4,1.98,410.0,6.71,6120.0,1.699,1.306,4.093,1,7.0,4.8883586,8.994525,0.597,14.4,,87.1
K04643.01,,CANDIDATE,CANDIDATE,5.59346375,236.5,1.43,1008.0,243.63,5874.0,0.933,1.001,4.498,1,0.0,3.5311754,9.279454,0.079,1.668,,25.9
K04644.01,,CANDIDATE,CANDIDATE,3.44928111,237.0,1.23,966.0,206.55,5119.0,0.781,0.879,4.591,1,387.0,3.2056208,10.003943,0.534,1.424,,15.98
K04645.01,,FALSE POSITIVE,FALSE POSITIVE,1.4725859,84.4,0.93,1662.0,1801.98,6077.0,0.999,1.077,4.471,1,732.0,3.812974,11.240246,0.377,2.953,,3.62
K04646.01,,FALSE POSITIVE,FALSE POSITIVE,2.97607935,130.4,1.1,1144.0,404.28,5547.0,0.865,0.932,4.534,1,,,,0.7955,4.606,,3.21
K04647.01,,CANDIDATE,CANDIDATE,37.9043889,98.2,1.97,693.0,54.36,5303.0,1.964,1.042,3.87,2,35.0,4.0105805,9.02947,0.473,11.638,,22.19
K04712.01,,FALSE POSITIVE,FALSE POSITIVE,1.44438449,75.4,1.08,1980.0,3622.28,6667.0,1.213,1.233,4.358,1,368.0,2.99898,10.118235,0.466,2.704,,3.72
K03196.02,,CANDIDATE,CANDIDATE,6.88297756,30.4,0.77,1141.0,400.53,6117.0,1.298,1.079,4.244,2,185.0,2.9416935,10.112342,0.707,2.065,,18.23
K04713.01,,CANDIDATE,CANDIDATE,8.7963166,96.5,1.36,882.0,142.92,5780.0,1.0,1.0,4.438,1,118.0,3.7234938,9.131518,0.979,4.696,,3.82
K04714.01,,CANDIDATE,CANDIDATE,2.049602348,186.1,1.08,1203.0,494.57,5356.0,0.78,0.872,4.589,1,657.0,2.921998,9.185251,0.435,1.061,,13.52
K04715.01,,CANDIDATE,CANDIDATE,53.285584,158.6,1.44,537.0,19.63,6015.0,1.057,0.806,4.297,1,20.0,3.4761007,8.856818,0.754,6.492,,42.4
K04716.01,,CANDIDATE,CANDIDATE,5.8943338,28.9,0.61,1092.0,335.9,5929.0,1.145,1.087,4.357,2,179.0,4.3812556,9.383983,0.003,3.475,,13.033
K04504.02,,CANDIDATE,CANDIDATE,8.119343,350.4,1.5,794.0,94.08,5490.0,0.81,0.864,4.557,2,137.0,3.1672788,9.522111,0.032,3.558,,17.73
K03158.04,Kepler-444 e,CONFIRMED,CANDIDATE,7.74347801,77.8,0.62,727.0,65.88,5051.0,0.721,0.692,4.562,5,169.0,12.176937,30.191341,0.018,2.7878,,21.39
K04505.01,,CANDIDATE,CANDIDATE,18.0071438,80.8,1.05,799.0,96.25,6173.0,1.167,1.023,4.314,1,75.0,3.0615928,9.621073,0.081,5.401,,25.61
K04506.01,Kepler-1961 b,CONFIRMED,CANDIDATE,5.60473115,210.0,1.11,866.0,132.98,5401.0,0.777,0.871,4.593,1,241.0,3.9039361,10.654026,0.221,2.885,,14.69
K04507.01,,FALSE POSITIVE,FALSE POSITIVE,132.778041,9036.0,10.38,357.0,3.83,5780.0,1.0,1.0,4.438,1,28.0,7.028954,12.600912,0.735,5.624,,146.4
K04508.01,,CANDIDATE,CANDIDATE,2.49915311,179.2,1.02,983.0,220.65,4705.0,0.72,0.707,4.572,1,427.0,3.090182,10.570909,0.666,1.803,,8.11
K04576.01,,FALSE POSITIVE,FALSE POSITIVE,184.568,409.9,1.53,282.0,1.5,5680.0,0.75,0.807,4.595,1,,,,0.2544,13.09,,106.2
K04577.01,,CANDIDATE,CANDIDATE,105.997107,430.8,1.83,373.0,4.59,6068.0,0.831,0.931,4.565,2,11.0,5.0442414,10.37172,0.667,3.751,,166.6
K04578.01,,FALSE POSITIVE,FALSE POSITIVE,2.48882685,80.2,1.05,1477.0,1124.85,6246.0,1.092,1.18,4.433,1,546.0,3.0229836,9.975319,0.711,3.487,,3.99
K04579.01,,FALSE POSITIVE,FALSE POSITIVE,367.19796,146.1,1.08,253.0,0.96,6054.0,0.889,0.966,4.525,1,,,,0.0858,15.92,,177.6
K04580.01,,CANDIDATE,CANDIDATE,6.30432354,40.0,1.23,1510.0,1229.72,6728.0,1.836,1.192,3.987,1,206.0,3.7494876,10.173115,0.665,2.508,,14.52
K04648.01,,FALSE POSITIVE,FALSE POSITIVE,17.6604653,309.2,1.76,690.0,53.57,5910.0,0.94,1.032,4.505,1,76.0,3.3724484,9.624987,0.689,2.837,,35.6
K04649.01,,CANDIDATE,CANDIDATE,3.38419892,228.2,1.2,1074.0,313.79,5613.0,0.795,0.888,4.581,1,317.0,4.7909374,9.775006,0.176,1.485,,17.39
K04650.01,,FALSE POSITIVE,FALSE POSITIVE,1.69999106,95.6,0.55,934.0,180.38,4289.0,0.554,0.541,4.684,1,786.0,3.852216,8.620149,0.388,3.289,,3.74
K04651.01,,CANDIDATE,CANDIDATE,1.19260017,58.0,0.77,1726.0,2107.84,5600.0,1.013,0.837,4.349,1,1118.0,3.8399518,8.514938,0.015,1.502,,6.14
K04652.01,,FALSE POSITIVE,FALSE POSITIVE,4.2059745,41.2,0.75,1263.0,601.3,5960.0,1.163,0.964,4.291,1,324.0,3.379196,7.532163,0.115,8.006,,4.054
K04717.01,,CANDIDATE,CANDIDATE,216.456055,1002.8,3.61,320.0,2.48,5645.0,1.155,0.969,4.299,1,4.0,8.020015,9.974652,0.033,11.067,,153.6
K04718.01,,FALSE POSITIVE,FALSE POSITIVE,0.566803216,20.2,0.54,2642.0,11526.75,6473.0,1.182,1.087,4.33,1,2373.0,3.8556936,9.655829,0.424,3.325,,1.377
K04719.01,,FALSE POSITIVE,FALSE POSITIVE,365.13981,531.0,1.86,228.0,0.64,5610.0,0.815,0.887,4.564,1,,,,0.0901,4.46,,636.0
K04720.01,,FALSE POSITIVE,FALSE POSITIVE,37.809539,487.4,1.79,483.0,12.89,5595.0,0.82,0.917,4.57,1,28.0,3.8793578,8.589387,0.03,7.547,,39.023
K04721.01,,FALSE POSITIVE,FALSE POSITIVE,381.18654,985.0,2.29,193.0,0.33,4977.0,0.734,0.799,4.607,1,,,,0.4109,9.73,,282.0
K04509.01,,CANDIDATE,CANDIDATE,12.003678,281.7,0.97,503.0,15.12,4328.0,0.594,0.58,4.654,1,111.0,2.9576967,10.933831,0.076,2.799,,33.16
K04510.01,Kepler-1611 b,CONFIRMED,CANDIDATE,5.17624997,78.7,1.31,1243.0,565.42,5578.0,1.497,1.001,4.088,1,265.0,3.2654912,11.398058,0.097,5.261,,7.564
K04511.01,,FALSE POSITIVE,FALSE POSITIVE,370.62071,344.3,2.12,295.0,1.78,6432.0,1.136,1.131,4.382,1,,,,0.1419,12.58,,227.0
K04512.01,,FALSE POSITIVE,FALSE POSITIVE,0.589458602,158.4,0.98,1848.0,2736.51,5286.0,0.776,0.722,4.517,1,1926.0,3.67813,12.007606,0.086,0.8278,,5.514
K04513.01,Kepler-1612 b,CONFIRMED,CANDIDATE,3.91794676,116.5,0.94,1030.0,266.81,5500.0,0.87,0.974,4.547,1,345.0,4.42266,11.472025,0.337,2.549,,11.2
K04581.01,,CANDIDATE,CANDIDATE,6.0059966,39.2,0.73,1130.0,385.87,6103.0,1.16,1.05,4.331,1,227.0,3.1247234,8.8583975,0.135,3.096,,14.78
K04582.01,,CANDIDATE,CANDIDATE,4.22426989,13.6,0.35,1069.0,309.32,5735.0,0.883,0.903,4.501,1,319.0,3.2265565,8.32915,0.716,4.22,,5.44
K04583.01,,CANDIDATE,CANDIDATE,330.906041,740.0,2.05,225.0,0.6,5461.0,0.769,0.838,4.589,1,,,,0.005,3.846,,673.0
K03168.01,,CANDIDATE,CANDIDATE,56.3479517,43.6,1.06,586.0,27.97,5843.0,1.471,0.963,4.086,1,24.0,3.783223,9.166768,0.768,8.789,,31.9
K04584.01,,FALSE POSITIVE,FALSE POSITIVE,0.614701901,131.6,0.82,1656.0,1779.79,4954.0,0.724,0.699,4.563,1,,,,0.2344,0.947,,4.91
K03185.01,,FALSE POSITIVE,FALSE POSITIVE,0.934181579,12.1,0.79,3268.0,26937.31,7624.0,2.152,1.803,4.029,1,1439.0,4.0272264,13.363202,0.62,3.943,,1.626
K04653.01,,CANDIDATE,CANDIDATE,19.9778599,83.4,1.07,773.0,84.29,6392.0,1.162,1.232,4.399,1,52.0,3.5064743,9.770229,0.172,5.96,,25.45
K04654.01,,FALSE POSITIVE,FALSE POSITIVE,379.65261,82.3,1.2,330.0,2.8,6471.0,1.302,0.855,4.141,1,,,,0.1971,19.04,,150.6
K04655.01,,CANDIDATE,CANDIDATE,17.543847,196.3,1.15,658.0,44.42,5957.0,0.791,0.865,4.579,1,81.0,3.1010046,8.432558,0.579,5.948,,18.76
K04656.01,,CANDIDATE,CANDIDATE,3.8183717,50.8,1.39,1683.0,1894.37,6738.0,1.692,1.351,4.109,1,350.0,3.1760168,9.259817,0.878,2.687,,5.45
K04727.01,,FALSE POSITIVE,FALSE POSITIVE,1.215181097,39.7,0.87,2230.0,5844.41,6717.0,1.365,1.266,4.268,1,1099.0,8.278759,9.193259,0.1356,1.295,,7.171
K04728.01,,FALSE POSITIVE,FALSE POSITIVE,21.5324915,100.5,1.47,876.0,139.32,6737.0,1.41,1.232,4.228,1,65.0,5.2416477,8.690173,0.5366,4.156,,33.9
K04729.01,,FALSE POSITIVE,FALSE POSITIVE,3.74779583,88.5,1.06,1324.0,725.94,6341.0,1.111,1.154,4.409,1,356.0,3.0959795,10.836572,0.39,3.157,,8.46
K04730.01,,CANDIDATE,CANDIDATE,9.07829171,530.9,3.69,984.0,221.32,5086.0,1.611,0.951,4.002,1,68.0,3.602735,8.633484,0.164,0.783,,89.3
K04731.01,,FALSE POSITIVE,FALSE POSITIVE,0.91842238,162.9,16.07,1525.0,1280.4,5288.0,0.74,0.828,4.613,1,721.0,5.1475515,9.805393,1.186,5.664,,1.21
K04514.01,,FALSE POSITIVE,FALSE POSITIVE,373.43233,166.7,1.48,290.0,1.66,6146.0,1.141,0.954,4.303,1,,,,0.0802,16.5,,174.4
K03158.05,Kepler-444 f,CONFIRMED,CANDIDATE,9.74048508,121.4,0.95,673.0,48.52,5051.0,0.721,0.692,4.562,5,135.0,6.594824,31.814764,0.89,1.6993,,21.08
K04515.01,,FALSE POSITIVE,FALSE POSITIVE,397.73781,460.8,2.2,264.0,1.16,6194.0,1.02,1.086,4.457,1,,,,0.1656,13.08,,233.7
K04516.01,,FALSE POSITIVE,FALSE POSITIVE,5.35745121,78.2,1.65,1457.0,1065.83,6123.0,1.86,1.208,3.982,1,201.0,5.1829314,15.657688,0.119,2.592,,15.81
K04517.01,,FALSE POSITIVE,FALSE POSITIVE,2.16132662,112.2,0.5,687.0,52.58,3754.0,0.43,0.443,4.818,1,618.0,4.4834433,11.923215,0.778,4.487,,2.53
K07693.01,,CANDIDATE,CANDIDATE,6.41097179,233.5,1.4,886.0,146.16,5383.0,0.933,0.972,4.486,1,138.0,3.0666554,7.288215,0.261,2.582,,18.6
K04585.01,Kepler-1616 b,CONFIRMED,CANDIDATE,6.76289308,50.9,1.21,1337.0,754.37,6547.0,1.63,1.289,4.122,1,198.0,3.5898147,10.407427,0.553,6.204,,7.05
K04586.01,,CANDIDATE,CANDIDATE,75.2116373,362.6,2.83,516.0,16.78,5818.0,1.5,1.2,4.165,1,16.0,5.2521744,10.52841,0.058,3.203,,182.2
K04587.01,,CANDIDATE,CANDIDATE,6.36283414,159.4,1.12,956.0,197.84,5955.0,0.883,0.972,4.534,1,160.0,2.9347649,8.2043915,0.141,3.752,,12.99
K04588.01,,CANDIDATE,CANDIDATE,7.53737498,41.1,0.93,1210.0,506.84,6483.0,1.436,1.212,4.206,1,178.0,3.1857557,9.064498,0.225,3.966,,14.25
K04589.01,,FALSE POSITIVE,FALSE POSITIVE,1.09844642,45.0,1.73,2921.0,17139.77,6403.0,2.391,1.233,3.772,1,971.0,4.735909,11.741793,0.727,1.528,,3.91
K07675.01,,FALSE POSITIVE,FALSE POSITIVE,25.94947,238.3,1.22,508.0,15.74,5348.0,0.748,0.838,4.609,1,36.0,3.4214857,7.846843,0.678,15.7,,9.57
K04657.01,,CANDIDATE,CANDIDATE,7.57600886,49.0,0.54,778.0,86.87,5361.0,0.774,0.848,4.588,2,185.0,4.682032,10.2443905,0.267,3.361,,16.72
K04658.01,,FALSE POSITIVE,FALSE POSITIVE,1.8789138,30.2,1.9,3330.0,29112.69,8046.0,3.339,2.06,3.704,1,714.0,5.8637385,13.470228,0.536,4.279,,2.94
K04659.01,Kepler-1965 b,CONFIRMED,CANDIDATE,41.8681996,150.7,1.25,492.0,13.89,5852.0,0.837,0.928,4.559,1,31.0,4.165129,10.880907,0.923,5.783,,23.2
K04660.01,,FALSE POSITIVE,FALSE POSITIVE,0.514771509,43.4,0.57,2113.0,4749.21,5730.0,0.87,0.968,4.545,1,2592.0,3.1897044,9.70669,0.222,1.256,,3.134
K04661.01,Kepler-1966 b,CONFIRMED,CANDIDATE,8.61742738,154.9,1.01,733.0,68.28,5009.0,0.84,0.797,4.491,1,153.0,3.6935914,10.712676,0.059,2.713,,24.5
K04448.01,,FALSE POSITIVE,FALSE POSITIVE,35.945188,72.6,1.5,789.0,91.51,6578.0,1.744,1.36,4.087,1,,,,0.1278,8.23,,33.4
K04449.01,,FALSE POSITIVE,FALSE POSITIVE,5.00749378,56.6,1.68,1499.0,1192.26,5242.0,2.243,0.808,3.644,1,268.0,5.1183925,12.345101,0.206,2.898,,13.02
K04450.01,Kepler-1606 b,CONFIRMED,CANDIDATE,196.436796,631.9,2.33,292.0,1.72,5462.0,0.946,0.924,4.452,1,7.0,5.9499454,11.060613,0.019,8.556,,179.3
K04451.01,,CANDIDATE,CANDIDATE,8.8303681,296.2,1.32,676.0,49.36,5051.0,0.706,0.786,4.628,1,153.0,3.51433,10.066968,0.746,3.426,,13.64
K04452.01,,CANDIDATE,CANDIDATE,12.85755895,106.5,1.23,860.0,129.15,5860.0,1.156,0.922,4.276,1,82.0,3.550841,10.89066,0.55,4.831,,17.24
K04518.01,,FALSE POSITIVE,FALSE POSITIVE,0.566810643,45.6,0.52,1976.0,3605.07,5776.0,0.758,0.832,4.598,1,2375.0,3.2324283,11.699092,0.315,3.471,,1.367
K07685.02,,CANDIDATE,CANDIDATE,33.502923,70.9,1.08,645.0,40.79,5999.0,1.177,0.926,4.263,2,38.0,3.38466,7.9662275,0.756,11.947,,14.31
K04519.01,,CANDIDATE,CANDIDATE,148.568877,404.4,5.97,555.0,22.49,5814.0,2.985,1.556,3.68,1,8.0,4.8200283,9.631365,0.243,4.399,,255.0
K04520.01,,CANDIDATE,CANDIDATE,9.3335486,71.2,1.69,1082.0,323.68,5354.0,1.863,1.071,3.927,1,138.0,2.7230306,8.977697,0.725,6.643,,7.56
K04521.01,,FALSE POSITIVE,FALSE POSITIVE,262.477098,1016.0,1.92,178.0,0.24,4227.0,0.62,0.614,4.641,1,,,,0.0753,5.816,,354.0
K04522.01,,FALSE POSITIVE,FALSE POSITIVE,2.21030572,92.0,1.06,1572.0,1440.34,6355.0,1.09,1.134,4.418,1,326.0,2.8940516,10.463333,0.233,2.492,,6.68
K04590.01,,CANDIDATE,CANDIDATE,9.54060855,462.0,1.75,735.0,69.25,5271.0,0.831,0.839,4.522,1,133.0,3.3742673,9.922385,0.031,1.869,,39.73
K07694.01,,FALSE POSITIVE,FALSE POSITIVE,5.99321872,203.2,1.23,952.0,194.41,5853.0,0.868,0.961,4.544,1,143.0,3.379174,7.671934,0.02,3.92,,11.84
K04591.01,,CANDIDATE,CANDIDATE,1.80926734,98.0,0.89,1444.0,1028.71,5897.0,0.891,0.983,4.531,1,738.0,3.408832,9.224608,0.385,2.469,,5.26
K04592.01,,FALSE POSITIVE,FALSE POSITIVE,0.70544189,133.5,1.04,1960.0,3481.65,5838.0,0.897,0.992,4.529,1,1903.0,3.4118097,10.579472,0.328,1.772,,2.979
K04593.01,,FALSE POSITIVE,FALSE POSITIVE,0.981399749,158.3,1.21,1820.0,2602.14,6038.0,0.898,0.982,4.524,1,1362.0,4.0350547,11.549787,0.408,0.5051,,13.76
K00750.02,,CANDIDATE,CANDIDATE,5.04413987,172.0,1.18,862.0,130.09,4954.0,0.828,0.791,4.5,4,262.0,3.369117,8.172602,0.727,1.623,,16.78
K04662.01,,FALSE POSITIVE,FALSE POSITIVE,0.933728755,13.5,0.72,2777.0,14057.75,6652.0,1.863,1.378,4.036,1,1444.0,15.203435,10.33584,0.645,4.363,,1.486
K03188.01,,FALSE POSITIVE,FALSE POSITIVE,12.607591424,79.5,1.61,809.0,101.31,6047.0,1.002,1.081,4.47,1,110.0,4.180314,10.448241,0.996,29.1267,,1.188901
K07676.01,,CANDIDATE,CANDIDATE,5.3694084,40.0,0.62,974.0,212.68,5753.0,0.869,0.951,4.538,1,252.0,3.2594817,7.3462634,0.837,3.949,,5.88
K04663.01,,CANDIDATE,CANDIDATE,5.65690281,32.2,0.74,1159.0,425.7,5687.0,1.32,0.986,4.191,1,234.0,3.135321,8.089245,0.014,3.583,,12.135
K04664.01,,FALSE POSITIVE,FALSE POSITIVE,0.734573766,68.4,0.86,2061.0,4270.04,5602.0,1.051,0.851,4.325,1,1822.0,3.9632344,8.556156,0.044,1.295,,4.4
K04665.01,,FALSE POSITIVE,FALSE POSITIVE,289.86046,234.5,1.5,279.0,1.43,5914.0,0.971,0.973,4.451,1,,,,0.3711,11.103,,188.2
K04453.01,,FALSE POSITIVE,FALSE POSITIVE,357.13089,330.5,1.62,246.0,0.87,5838.0,0.897,0.992,4.529,2,,,,0.1365,13.04,,210.8
K04454.01,,FALSE POSITIVE,FALSE POSITIVE,370.50684,418.6,2.06,277.0,1.39,6360.0,0.999,1.044,4.458,1,,,,0.0647,12.132,,237.2
K04455.01,,FALSE POSITIVE,FALSE POSITIVE,1.332580225,46.3,2.18,3111.0,22103.67,6858.0,3.096,1.88,3.731,1,980.0,3.4750216,12.784962,0.519,2.057,,4.33
K04456.01,,CANDIDATE,CANDIDATE,7.4299322,164.9,1.81,1024.0,259.7,5635.0,1.252,0.972,4.23,1,142.0,4.7511687,9.546613,0.826,4.013,,8.35
K04457.01,,CANDIDATE,CANDIDATE,79.334347,164.9,1.56,500.0,14.73,6384.0,1.15,1.027,4.33,1,17.0,4.1664915,9.8131075,0.652,10.886,,43.1
K04523.01,,CANDIDATE,CANDIDATE,5.68251605,81.2,1.03,1090.0,333.82,5753.0,1.157,1.016,4.319,1,233.0,3.0907645,8.313111,0.0,3.479,,12.59
K04524.01,Kepler-1962 b,CONFIRMED,CANDIDATE,7.99144696,145.0,1.53,901.0,155.95,5700.0,1.006,1.003,4.434,3,167.0,4.1936603,10.7262335,0.94,3.639,,6.45
K03159.01,,FALSE POSITIVE,FALSE POSITIVE,2.9039446,13.1,1.17,2637.0,11446.75,7846.0,3.05,2.29,3.829,1,372.0,7.948005,11.910183,0.686,10.542,,1.742
K07686.01,,FALSE POSITIVE,FALSE POSITIVE,68.538296,1087.0,25.77,1031.0,267.17,4687.0,8.123,0.988,2.613,1,4.0,5.915673,8.0025835,0.002,3.627,,148.5
K04524.02,,CANDIDATE,CANDIDATE,4.52628739,99.6,1.02,1089.0,332.79,5700.0,1.006,1.003,4.434,3,291.0,3.28561,9.255154,0.5,3.736,,8.15
K04525.01,,FALSE POSITIVE,FALSE POSITIVE,369.7985,1106.4,2.53,225.0,0.61,5680.0,0.757,0.797,4.582,1,,,,0.1382,12.564,,229.6
K03172.02,,FALSE POSITIVE,FALSE POSITIVE,6.5588346,41.2,0.7,973.0,211.64,5780.0,1.0,1.0,4.438,2,,,,0.7173,3.034,,11.69
K04594.01,,FALSE POSITIVE,FALSE POSITIVE,0.643007769,68.1,0.35,1070.0,311.13,3925.0,0.421,0.432,4.825,1,2076.0,3.4263036,7.5278573,0.012,0.69,,7.2
K04595.01,,CANDIDATE,CANDIDATE,0.597018404,245.4,1.09,1578.0,1473.77,4985.0,0.63,0.688,4.675,1,2237.0,3.6835895,9.75604,0.44,0.4778,,8.77
K04596.01,,FALSE POSITIVE,FALSE POSITIVE,1.061937837,52.0,0.68,1757.0,2252.16,5893.0,0.941,1.033,4.505,1,2521.0,3.783932,13.259307,0.125,2.31,,3.56
K04597.01,,CANDIDATE,CANDIDATE,4.82025124,94.1,0.78,1018.0,254.2,6035.0,0.777,0.864,4.591,1,220.0,2.7681673,7.852479,0.538,2.129,,14.78
K04666.01,,CANDIDATE,CANDIDATE,12.4019263,211.1,1.49,713.0,60.93,5555.0,0.832,0.824,4.514,1,86.0,2.7831633,9.238561,0.924,4.043,,9.98
K04667.01,,CANDIDATE,CANDIDATE,152.823896,456.2,2.45,395.0,5.77,6452.0,1.137,1.167,4.394,1,8.0,5.03542,8.583475,0.119,7.734,,152.9
K04668.01,,FALSE POSITIVE,FALSE POSITIVE,15.07277287,345.0,1.73,635.0,38.57,5521.0,0.771,0.864,4.594,1,176.0,3.849261,10.633059,0.891,0.7794,,73.5
K04669.01,,FALSE POSITIVE,FALSE POSITIVE,1.71659304,138.0,1.17,1607.0,1577.89,6192.0,0.987,1.037,4.467,1,775.0,5.3442087,8.421807,0.1534,1.154,,11.37
K04670.01,,CANDIDATE,CANDIDATE,6.80899076,1192.0,89.29,795.0,94.48,4992.0,0.854,0.81,4.483,1,40.0,9.883983,9.740293,1.9253,2.077,,9.07
K03061.02,,CANDIDATE,CANDIDATE,77.915425,178.8,1.17,367.0,4.28,5135.0,0.874,0.812,4.464,2,18.0,3.6388824,7.162404,0.448,8.274,,65.3
K04458.01,,FALSE POSITIVE,FALSE POSITIVE,358.818895,666.1,2.66,262.0,1.11,6056.0,0.918,0.908,4.47,1,4.0,5.3681116,10.44007,0.825,2.503,,669.0
K04459.01,,FALSE POSITIVE,FALSE POSITIVE,181.3537,455.0,2.11,317.0,2.39,5900.0,0.951,1.065,4.509,1,,,,0.5983,16.19,,70.7
K04460.01,,CANDIDATE,CANDIDATE,284.727213,355.3,2.02,278.0,1.41,5497.0,1.08,0.913,4.332,1,6.0,5.3642697,10.6837435,0.316,10.299,,204.2
K04461.01,,FALSE POSITIVE,FALSE POSITIVE,3.74786694,80.9,0.89,1176.0,451.72,5957.0,0.971,1.083,4.498,1,358.0,3.2296288,14.703155,0.49,3.632,,6.98
K04526.01,,CANDIDATE,CANDIDATE,30.5392931,428.2,2.72,669.0,47.46,5803.0,1.328,1.046,4.211,2,37.0,4.620641,11.202491,0.045,6.887,,34.5
K07683.01,,FALSE POSITIVE,FALSE POSITIVE,0.913244995,47.8,0.77,1967.0,3541.46,5923.0,1.049,1.013,4.402,1,1463.0,3.4044588,7.5868635,0.286,0.4931,,13.67
K04527.01,,FALSE POSITIVE,FALSE POSITIVE,2.97599368,55.0,0.79,1395.0,894.1,6202.0,1.055,1.003,4.394,1,455.0,4.693857,11.676298,0.243,4.023,,5.56
K04528.01,,CANDIDATE,CANDIDATE,8.31224474,70.8,10.63,801.0,97.64,5421.0,0.816,0.739,4.483,1,155.0,3.2472854,10.034951,1.111,2.663,,3.46
K04529.01,,FALSE POSITIVE,FALSE POSITIVE,0.584148495,66.2,0.87,2130.0,4882.9,5427.0,1.031,0.861,4.347,1,1146.0,4.565875,12.366543,0.584,1.6192,,2.387
K04530.01,,CANDIDATE,CANDIDATE,12.6362048,124.0,1.1,774.0,85.06,5772.0,0.992,1.028,4.457,1,106.0,3.4234788,9.943496,0.174,3.961,,24.3
K04598.01,,FALSE POSITIVE,FALSE POSITIVE,0.824180121,208.1,17.8,1912.0,3155.32,5977.0,0.883,0.929,4.514,2,1619.0,4.394157,10.716698,1.171,2.839,,1.242
K04599.01,,FALSE POSITIVE,FALSE POSITIVE,0.579770948,467.9,2.4,1953.0,3425.06,5561.0,0.854,0.968,4.561,1,2296.0,3.6588078,8.160799,0.946,1.0377,,1.949
K07687.01,,CANDIDATE,CANDIDATE,23.266633,49.9,2.66,1156.0,422.77,5758.0,3.775,1.487,3.456,1,59.0,3.9195585,8.054373,0.092,8.315,,21.43
K04600.01,,FALSE POSITIVE,FALSE POSITIVE,0.92225589,33.0,1.29,2206.0,5614.19,5631.0,1.485,1.046,4.114,1,1466.0,3.3156598,8.318092,0.992,4.227,,1.042
K04601.01,,CANDIDATE,CANDIDATE,7.94004281,81.9,0.98,1010.0,245.79,6278.0,1.081,1.132,4.425,1,134.0,4.163644,9.748611,0.004,3.282,,18.65
K04602.01,,CANDIDATE,CANDIDATE,2.85855049,85.4,1.23,1212.0,510.14,5441.0,0.964,0.881,4.415,1,469.0,4.1029744,10.196333,0.972,2.341,,2.78
K04671.01,,FALSE POSITIVE,FALSE POSITIVE,0.75499096,215.8,1.39,1949.0,3403.34,5743.0,0.946,0.953,4.466,1,227.0,3.63184,8.323881,0.322,2.485,,2.32
K04672.01,,FALSE POSITIVE,FALSE POSITIVE,353.40191,948.0,2.35,202.0,0.39,4957.0,0.763,0.772,4.561,1,,,,0.4702,6.681,,370.0
K03190.01,,CANDIDATE,CANDIDATE,8.95294046,44.0,0.86,1012.0,247.66,6047.0,1.207,0.98,4.266,1,153.0,3.6106873,11.1392765,0.718,2.995,,16.14
K04673.01,,FALSE POSITIVE,FALSE POSITIVE,1.428596987,50.0,1.62,2637.0,11425.1,6745.0,2.144,1.336,3.901,1,1402.0,7.8730197,9.515205,0.7017,2.1401,,3.77
K04674.01,,CANDIDATE,CANDIDATE,4.84350003,50.2,0.9,1121.0,373.1,5762.0,1.056,0.906,4.348,1,280.0,2.885858,7.9763794,0.906,3.045,,5.45
K04462.01,,CANDIDATE,CANDIDATE,45.163025,130.3,2.35,886.0,145.48,7675.0,2.015,1.665,4.051,1,,,,0.2057,7.03,,48.6
K04463.01,,CANDIDATE,CANDIDATE,36.7614011,160.9,1.52,475.0,12.0,5305.0,0.823,0.789,4.504,1,32.0,4.7701316,12.670772,0.984,15.982,,4.64
K04464.01,,CANDIDATE,CANDIDATE,4.373570433,366.0,1.23,727.0,66.12,4362.0,0.64,0.627,4.623,1,306.0,3.3638864,10.990744,0.1,0.623,,54.3
K04465.01,,FALSE POSITIVE,FALSE POSITIVE,2.21701025,29.4,1.16,2371.0,7467.21,7524.0,2.092,1.863,4.067,1,605.0,6.927914,11.9498205,0.0662,2.148,,7.93
K07677.01,,FALSE POSITIVE,FALSE POSITIVE,43.0759115,3452.0,213.46,1032.0,268.5,4766.0,5.915,1.059,2.919,1,26.0,4.340059,8.180656,1.256,90.95,,2.07
K04466.01,,CANDIDATE,CANDIDATE,154.674369,435.8,2.29,371.0,4.47,6338.0,1.002,1.023,4.449,1,7.0,5.420375,11.227899,0.777,9.35,,83.7
K04531.01,,FALSE POSITIVE,FALSE POSITIVE,372.62637,542.0,2.38,258.0,1.05,6014.0,0.993,1.101,4.486,1,,,,0.5353,18.52,,133.8
